Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009,PCT_SE_A10008_002,PCT_SE_A10008_003,PCT_SE_A10008_004,PCT_SE_A10008_005,PCT_SE_A10008_006,PCT_SE_A10008_007,PCT_SE_A10008_008,PCT_SE_A10008_009,SE_A10009_001,SE_A10009_002,SE_A10009_003,SE_A10009_004,SE_A10009_005,SE_A10009_006,SE_A10009_007,SE_A10009_008,SE_A10009_009,SE_A10009_010,SE_A10009_011,SE_A10009_012,SE_A10009_013,SE_A10009_014,SE_A10009_015,SE_A10009_016,SE_A10009_017,SE_A10009_018,SE_A10009_019,PCT_SE_A10009_002,PCT_SE_A10009_003,PCT_SE_A10009_004,PCT_SE_A10009_005,PCT_SE_A10009_006,PCT_SE_A10009_007,PCT_SE_A10009_008,PCT_SE_A10009_009,PCT_SE_A10009_010,PCT_SE_A10009_011,PCT_SE_A10009_012,PCT_SE_A10009_013,PCT_SE_A10009_014,PCT_SE_A10009_015,PCT_SE_A10009_016,PCT_SE_A10009_017,PCT_SE_A10009_018,PCT_SE_A10009_019,SE_A11001_001,SE_A11001_002,SE_A11001_003,SE_A11001_004,SE_A11001_005,SE_A11001_006,PCT_SE_A11001_002,PCT_SE_A11001_003,PCT_SE_A11001_004,PCT_SE_A11001_005,PCT_SE_A11001_006,SE_A11002_001,SE_A11002_002,SE_A11002_003,SE_A11002_004,SE_A11002_005,SE_A11002_006,SE_A11002_007,SE_A11002_008,SE_A11002_009,PCT_SE_A11002_002,PCT_SE_A11002_003,PCT_SE_A11002_004,PCT_SE_A11002_005,PCT_SE_A11002_006,PCT_SE_A11002_007,PCT_SE_A11002_008,PCT_SE_A11002_009,SE_A19001_001,SE_A19001_002,SE_A19001_003,PCT_SE_A19001_002,PCT_SE_A19001_003,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14008_001,SE_A14010_001,SE_A14011_001,SE_A14012_001,SE_A14013_001,SE_A14014_001,SE_A14014_002,SE_A14014_003,SE_A14014_004,SE_A14014_005,SE_A14014_006,SE_A14014_007,SE_A15001_001,SE_A15001_002,SE_A15001_003,SE_A15001_004,SE_A15001_005,SE_A15001_006,SE_A15001_007,SE_A15001_008,SE_A15001_009,SE_A15001_010,SE_A15001_011,SE_A15001_012,SE_A15001_013,SE_A15001_014,SE_A15001_015,SE_A15001_016,SE_A15001_017,SE_A15001_018,SE_A14015_001,SE_A14015_002,SE_A14015_003,SE_A10011_001,SE_A10011_002,SE_A10011_003,PCT_SE_A10011_002,PCT_SE_A10011_003,SE_A10019_001,SE_A10019_002,SE_A10019_003,PCT_SE_A10019_002,PCT_SE_A10019_003,SE_A10016_001,SE_A10016_002,SE_A10016_003,PCT_SE_A10016_002,PCT_SE_A10016_003,SE_A10012_001,SE_A10012_002,SE_A10012_003,PCT_SE_A10012_002,PCT_SE_A10012_003,SE_A10017_001,SE_A10017_002,SE_A10017_003,PCT_SE_A10017_002,PCT_SE_A10017_003,SE_A10018_001,SE_A10018_002,SE_A10018_003,PCT_SE_A10018_002,PCT_SE_A10018_003,SE_A10014_001,SE_A10014_002,SE_A10014_003,PCT_SE_A10014_002,PCT_SE_A10014_003,SE_A10015_001,SE_A10015_002,SE_A10015_003,PCT_SE_A10015_002,PCT_SE_A10015_003,SE_A10013_001,SE_A10013_002,SE_A10013_003,PCT_SE_A10013_002,PCT_SE_A10013_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A09001_001,SE_A09001_002,SE_A09001_003,SE_A09001_004,SE_A09001_005,SE_A09001_006,SE_A09001_007,SE_A09001_008,SE_A09001_009,SE_A09001_010,PCT_SE_A09001_002,PCT_SE_A09001_003,PCT_SE_A09001_004,PCT_SE_A09001_005,PCT_SE_A09001_006,PCT_SE_A09001_007,PCT_SE_A09001_008,PCT_SE_A09001_009,PCT_SE_A09001_010,commute_avg
36081051200,14000US36081051200,"Census Tract 512, Queens County, New York","Census Tract 512, Queens County, New York",ny,140,0,ACSSF,6865,,,,,36,81,,,,51200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831,2831,19511.37,0.145094881,709,606,279,327,77,250,103,53,50,85.47,39.35,46.12,10.86,35.26,14.53,7.48,7.05,709,336,336,160,176,43,133,0,0,0,373,270,119,151,34,117,103,53,50,47.39,47.39,22.57,24.82,6.06,18.76,0,0,0,52.61,38.08,16.78,21.3,4.8,16.5,14.53,7.48,7.05,2177,1038,751,63,220,105,47.68,34.5,2.89,10.11,4.82,709,48,0,0,0,48,36,12,661,6.77,0,0,0,6.77,5.08,1.69,93.23,2831,0,2831,0,100,709,11,18,14,80,43,19,15,49,11,27,37,123,64,49,90,59,1.55,2.54,1.97,11.28,6.06,2.68,2.12,6.91,1.55,3.81,5.22,17.35,9.03,6.91,12.69,8.32,81220,81220,,81115,,69886,,97679,,,,98496.33286,80479,98231.0231,73393,65827.18447,28886,33955,50061,11630,25078,51583,15375,39688,24107,35758,35000,81667,57174,36734,27000,27500,36774,82381,56375,42031,21985,45625,27019,62321,63125,81220,85568,44000,709,583,126,82.23,17.77,709,569,140,80.25,19.75,709,58,651,8.18,91.82,709,71,638,10.01,89.99,709,238,471,33.57,66.43,709,30,679,4.23,95.77,709,27,682,3.81,96.19,709,113,596,15.94,84.06,709,85,624,11.99,88.01,26940,35466,27732,,23671,,24176,,19604,41758,1231,593,513,80,597,0,0,7,5,29,48.17,41.67,6.5,48.5,0,0,0.57,0.41,2.36,1231,1202,0,146,102,232,158,295,269,29,97.64,0,11.86,8.29,18.85,12.84,23.96,21.85,2.36,53
36081051300,14000US36081051300,"Census Tract 513, Queens County, New York","Census Tract 513, Queens County, New York",ny,140,0,ACSSF,6866,,,,,36,81,,,,51300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,2281,30525.55,0.074724284,771,539,412,127,53,74,232,113,119,69.91,53.44,16.47,6.87,9.6,30.09,14.66,15.43,771,284,284,189,95,38,57,0,0,0,487,255,223,32,15,17,232,113,119,36.84,36.84,24.51,12.32,4.93,7.39,0,0,0,63.16,33.07,28.92,4.15,1.95,2.2,30.09,14.66,15.43,1803,559,1002,43,66,133,31,55.57,2.38,3.66,7.38,771,33,0,0,0,33,29,4,738,4.28,0,0,0,4.28,3.76,0.52,95.72,2281,0,2281,0,100,771,54,32,4,13,17,30,44,12,25,67,87,163,89,25,78,31,7,4.15,0.52,1.69,2.2,3.89,5.71,1.56,3.24,8.69,11.28,21.14,11.54,3.24,10.12,4.02,75060,75060,84808,,,62679,,86786,,62917,94250,82495.59014,83092,93892.20779,34833,40665.08621,37375,50400,56917,,31359,37139,12228,41667,24489,40833,45938,42391,63750,54063,,51172,55500,59188,82917,30909,19167,30893,30605,,,75060,96417,52344,771,656,115,85.08,14.92,771,647,124,83.92,16.08,771,23,748,2.98,97.02,771,151,620,19.58,80.42,771,186,585,24.12,75.88,771,15,756,1.95,98.05,771,8,763,1.04,98.96,771,96,675,12.45,87.55,771,55,716,7.13,92.87,29302,33240,36730,,22577,,23884,,21836,36073,1139,474,371,103,548,21,0,70,8,18,41.62,32.57,9.04,48.11,1.84,0,6.15,0.7,1.58,1139,1121,24,178,115,158,277,342,27,18,98.42,2.11,15.63,10.1,13.87,24.32,30.03,2.37,1.58,41
36081051500,14000US36081051500,"Census Tract 515, Queens County, New York","Census Tract 515, Queens County, New York",ny,140,0,ACSSF,6867,,,,,36,81,,,,51500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881,2881,33257.21,0.086627814,1163,711,584,127,40,87,452,251,201,61.13,50.21,10.92,3.44,7.48,38.87,21.58,17.28,1163,336,336,285,51,23,28,0,0,0,827,375,299,76,17,59,452,251,201,28.89,28.89,24.51,4.39,1.98,2.41,0,0,0,71.11,32.24,25.71,6.53,1.46,5.07,38.87,21.58,17.28,2484,872,1212,10,191,199,35.1,48.79,0.4,7.69,8.01,1163,46,21,21,0,25,25,0,1117,3.96,1.81,1.81,0,2.15,2.15,0,96.04,2881,0,2881,0,100,1163,37,80,31,94,0,85,14,22,28,73,120,192,116,65,146,60,3.18,6.88,2.67,8.08,0,7.31,1.2,1.89,2.41,6.28,10.32,16.51,9.97,5.59,12.55,5.16,72298,72298,78011,,,68594,,23713,,32989,82036,87086.41445,91406,103543.038,44167,60096.68142,34779,50069,64896,16957,27875,64297,19654,51650,40650,19024,72054,56111,59491,55147,41200,30801,82176,56111,,33309,,11708,52500,55000,59432,72298,79261,68049,1163,932,231,80.14,19.86,1163,927,236,79.71,20.29,1163,49,1114,4.21,95.79,1163,248,915,21.32,78.68,1163,290,873,24.94,75.06,1163,56,1107,4.82,95.18,1163,21,1142,1.81,98.19,1163,217,946,18.66,81.34,1163,32,1131,2.75,97.25,36434,39462,26276,,33770,,12414,,21716,42550,1421,768,705,63,607,0,0,46,0,0,54.05,49.61,4.43,42.72,0,0,3.24,0,0,1421,1421,26,261,187,240,327,351,29,0,100,1.83,18.37,13.16,16.89,23.01,24.7,2.04,0,38
36081051600,14000US36081051600,"Census Tract 516, Queens County, New York","Census Tract 516, Queens County, New York",ny,140,0,ACSSF,6868,,,,,36,81,,,,51600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141,2141,30085.26,0.071164422,581,503,207,296,81,215,78,38,40,86.57,35.63,50.95,13.94,37.01,13.43,6.54,6.88,581,199,199,94,105,0,105,0,0,0,382,304,113,191,81,110,78,38,40,34.25,34.25,16.18,18.07,0,18.07,0,0,0,65.75,52.32,19.45,32.87,13.94,18.93,13.43,6.54,6.88,1826,902,574,17,101,232,49.4,31.43,0.93,5.53,12.71,581,6,0,0,0,6,0,6,575,1.03,0,0,0,1.03,0,1.03,98.97,2141,0,2141,0,100,581,31,36,21,62,17,20,12,24,62,35,25,79,19,50,63,25,5.34,6.2,3.61,10.67,2.93,3.44,2.07,4.13,10.67,6.02,4.3,13.6,3.27,8.61,10.84,4.3,51375,51375,,55300,,,,,,,,73620.99828,56875,76589.46322,26250,43798.71795,21196,17500,46234,12669,25774,40795,12902,34960,26650,40227,31639,46493,,45633,,46146,,45833,,30453,26050,14241,31520,61188,,51375,76313,,581,416,165,71.6,28.4,581,410,171,70.57,29.43,581,61,520,10.5,89.5,581,77,504,13.25,86.75,581,291,290,50.09,49.91,581,72,509,12.39,87.61,581,73,508,12.56,87.44,581,127,454,21.86,78.14,581,151,430,25.99,74.01,22883,31624,21046,,,,18991,,27468,,911,457,288,169,430,0,0,0,0,24,50.16,31.61,18.55,47.2,0,0,0,0,2.63,911,887,0,33,83,245,229,49,248,24,97.37,0,3.62,9.11,26.89,25.14,5.38,27.22,2.63,55
36081051700,14000US36081051700,"Census Tract 517, Queens County, New York","Census Tract 517, Queens County, New York",ny,140,0,ACSSF,6869,,,,,36,81,,,,51700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862,1862,18973.08,0.098139065,697,475,275,200,55,145,222,115,107,68.15,39.45,28.69,7.89,20.8,31.85,16.5,15.35,697,167,167,93,74,4,70,0,0,0,530,308,182,126,51,75,222,115,107,23.96,23.96,13.34,10.62,0.57,10.04,0,0,0,76.04,44.19,26.11,18.08,7.32,10.76,31.85,16.5,15.35,1575,458,762,0,169,186,29.08,48.38,0,10.73,11.81,697,47,0,0,0,47,14,33,650,6.74,0,0,0,6.74,2.01,4.73,93.26,1862,7,1855,0.38,99.62,697,35,28,40,49,65,11,3,16,14,43,88,113,41,32,82,37,5.02,4.02,5.74,7.03,9.33,1.58,0.43,2.3,2.01,6.17,12.63,16.21,5.88,4.59,11.76,5.31,63672,63672,73224,,,78750,,60438,,60438,72895,88772.02296,87880,100752.2105,50556,49740.99099,31531,34464,52083,14293,30313,52750,11218,47179,17500,41125,46667,59438,73000,45660,17426,50536,45556,57625,113214,50417,,31776,54250,61648,48409,63672,88239,57500,697,562,135,80.63,19.37,697,463,234,66.43,33.57,697,111,586,15.93,84.07,697,121,576,17.36,82.64,697,187,510,26.83,73.17,697,48,649,6.89,93.11,697,16,681,2.3,97.7,697,116,581,16.64,83.36,697,38,659,5.45,94.55,34993,36467,,,31548,,24875,,20795,42556,959,434,385,49,379,0,6,85,4,51,45.26,40.15,5.11,39.52,0,0.63,8.86,0.42,5.32,959,908,9,218,129,164,156,200,32,51,94.68,0.94,22.73,13.45,17.1,16.27,20.86,3.34,5.32,37
36081051800,14000US36081051800,"Census Tract 518, Queens County, New York","Census Tract 518, Queens County, New York",ny,140,0,ACSSF,6870,,,,,36,81,,,,51800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336,2336,35627,0.065568257,621,490,186,304,69,235,131,88,43,78.9,29.95,48.95,11.11,37.84,21.1,14.17,6.92,621,248,248,109,139,32,107,0,0,0,373,242,77,165,37,128,131,88,43,39.94,39.94,17.55,22.38,5.15,17.23,0,0,0,60.06,38.97,12.4,26.57,5.96,20.61,21.1,14.17,6.92,1882,948,573,132,87,142,50.37,30.45,7.01,4.62,7.55,621,38,0,0,0,38,17,21,583,6.12,0,0,0,6.12,2.74,3.38,93.88,2336,5,2331,0.21,99.79,621,54,19,21,10,29,15,20,15,0,6,77,124,134,35,37,25,8.7,3.06,3.38,1.61,4.67,2.42,3.22,2.42,0,0.97,12.4,19.97,21.58,5.64,5.96,4.03,82989,82989,,84402,,,,,,,,82699.51691,92083,91210.20408,28984,36099.23664,32735,31964,55536,18350,33281,46513,17621,40500,39226,27381,38542,50602,63750,38690,38869,33452,45724,,,42727,,23750,34559,51157,51250,82989,91354,,621,531,90,85.51,14.49,621,517,104,83.25,16.75,621,36,585,5.8,94.2,621,56,565,9.02,90.98,621,210,411,33.82,66.18,621,0,621,0,100,621,16,605,2.58,97.42,621,132,489,21.26,78.74,621,30,591,4.83,95.17,24280,,25583,,,,,37521,4030,,1098,539,523,16,549,0,0,7,3,0,49.09,47.63,1.46,50,0,0,0.64,0.27,0,1098,1098,0,100,173,166,249,162,248,0,100,0,9.11,15.76,15.12,22.68,14.75,22.59,0,50
36081052000,14000US36081052000,"Census Tract 520, Queens County, New York","Census Tract 520, Queens County, New York",ny,140,0,ACSSF,6871,,,,,36,81,,,,52000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619,1619,24348.72,0.0664922,447,396,235,161,16,145,51,22,29,88.59,52.57,36.02,3.58,32.44,11.41,4.92,6.49,447,172,162,134,28,0,28,10,10,0,275,234,101,133,16,117,41,12,29,38.48,36.24,29.98,6.26,0,6.26,2.24,2.24,0,61.52,52.35,22.6,29.75,3.58,26.17,9.17,2.68,6.49,1385,613,581,30,68,93,44.26,41.95,2.17,4.91,6.71,447,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,100,1619,40,1579,2.47,97.53,447,5,18,12,0,9,0,48,12,30,65,54,25,51,57,56,5,1.12,4.03,2.68,0,2.01,0,10.74,2.68,6.71,14.54,12.08,5.59,11.41,12.75,12.53,1.12,69350,69350,,68950,,,,,132875,,,85581.65548,71250,88632.07071,44063,58221.56863,24167,,49444,12375,24625,35076,11278,37264,18088,34063,36667,55179,,45909,,40875,49653,90125,,34922,16500,32188,33125,51250,,69350,74728,47727,447,396,51,88.59,11.41,447,396,51,88.59,11.41,447,42,405,9.4,90.6,447,51,396,11.41,88.59,447,170,277,38.03,61.97,447,35,412,7.83,92.17,447,6,441,1.34,98.66,447,116,331,25.95,74.05,447,42,405,9.4,90.6,25556,13035,26861,,,,,24218,6217,11200,904,440,395,45,411,0,5,19,0,29,48.67,43.69,4.98,45.46,0,0.55,2.1,0,3.21,904,875,0,60,88,215,200,142,170,29,96.79,0,6.64,9.73,23.78,22.12,15.71,18.81,3.21,50
36081052100,14000US36081052100,"Census Tract 521, Queens County, New York","Census Tract 521, Queens County, New York",ny,140,0,ACSSF,6872,,,,,36,81,,,,52100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265,2265,30831.73,0.073463275,704,542,432,110,34,76,162,85,77,76.99,61.36,15.62,4.83,10.8,23.01,12.07,10.94,704,272,272,206,66,9,57,0,0,0,432,270,226,44,25,19,162,85,77,38.64,38.64,29.26,9.38,1.28,8.1,0,0,0,61.36,38.35,32.1,6.25,3.55,2.7,23.01,12.07,10.94,1810,554,1034,10,102,110,30.61,57.13,0.55,5.64,6.08,704,7,0,0,0,7,7,0,697,0.99,0,0,0,0.99,0.99,0,99.01,2265,7,2258,0.31,99.69,704,10,23,35,37,36,33,10,45,20,53,36,111,103,60,44,48,1.42,3.27,4.97,5.26,5.11,4.69,1.42,6.39,2.84,7.53,5.11,15.77,14.63,8.52,6.25,6.82,83333,83333,85388,,,51458,,96471,,86094,84750,106553.8352,87500,115047.2325,35500,56846.2963,32255,40257,55156,13693,26046,43750,10868,44583,,40417,43393,67361,44659,52042,26552,44236,43594,80000,56250,41281,,27794,42750,51645,39205,83333,102750,52443,704,611,93,86.79,13.21,704,587,117,83.38,16.62,704,73,631,10.37,89.63,704,190,514,26.99,73.01,704,219,485,31.11,68.89,704,24,680,3.41,96.59,704,15,689,2.13,97.87,704,66,638,9.38,90.62,704,25,679,3.55,96.45,34354,37533,43797,,20998,,37419,4194,21131,41586,1094,493,391,102,495,0,0,56,18,32,45.06,35.74,9.32,45.25,0,0,5.12,1.65,2.93,1094,1062,20,87,170,194,191,340,60,32,97.07,1.83,7.95,15.54,17.73,17.46,31.08,5.48,2.93,44
36081052200,14000US36081052200,"Census Tract 522, Queens County, New York","Census Tract 522, Queens County, New York",ny,140,0,ACSSF,6873,,,,,36,81,,,,52200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822,1822,27784.73,0.065575593,509,345,165,180,33,147,164,92,72,67.78,32.42,35.36,6.48,28.88,32.22,18.07,14.15,509,215,215,114,101,21,80,0,0,0,294,130,51,79,12,67,164,92,72,42.24,42.24,22.4,19.84,4.13,15.72,0,0,0,57.76,25.54,10.02,15.52,2.36,13.16,32.22,18.07,14.15,1394,577,522,30,112,153,41.39,37.45,2.15,8.03,10.98,509,27,0,0,0,27,4,23,482,5.3,0,0,0,5.3,0.79,4.52,94.7,1822,0,1822,0,100,509,17,18,11,16,13,13,23,8,10,38,79,66,68,42,33,54,3.34,3.54,2.16,3.14,2.55,2.55,4.52,1.57,1.96,7.47,15.52,12.97,13.36,8.25,6.48,10.61,83646,83646,,87667,,,,,,,,96292.33792,97375,115765.7971,54167,49014.02439,38973,45156,56027,16364,37500,44063,15625,52125,39881,41250,51964,53750,77963,53720,53913,52875,47188,66154,,41990,38333,37361,,42969,71406,83646,87788,,509,422,87,82.91,17.09,509,413,96,81.14,18.86,509,36,473,7.07,92.93,509,39,470,7.66,92.34,509,192,317,37.72,62.28,509,29,480,5.7,94.3,509,19,490,3.73,96.27,509,129,380,25.34,74.66,509,42,467,8.25,91.75,32483,,29920,88824,14978,,,,17659,,908,562,539,23,306,0,0,8,4,28,61.89,59.36,2.53,33.7,0,0,0.88,0.44,3.08,908,880,0,153,151,147,140,208,81,28,96.92,0,16.85,16.63,16.19,15.42,22.91,8.92,3.08,44
36081052400,14000US36081052400,"Census Tract 524, Queens County, New York","Census Tract 524, Queens County, New York",ny,140,0,ACSSF,6874,,,,,36,81,,,,52400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705,1705,22509.47,0.075745911,534,368,198,170,14,156,166,76,90,68.91,37.08,31.84,2.62,29.21,31.09,14.23,16.85,534,187,187,117,70,0,70,0,0,0,347,181,81,100,14,86,166,76,90,35.02,35.02,21.91,13.11,0,13.11,0,0,0,64.98,33.9,15.17,18.73,2.62,16.1,31.09,14.23,16.85,1422,627,475,40,137,143,44.09,33.4,2.81,9.63,10.06,534,23,0,0,0,23,23,0,511,4.31,0,0,0,4.31,4.31,0,95.69,1705,0,1705,0,100,534,17,39,4,25,22,28,12,44,0,46,31,61,34,42,92,37,3.18,7.3,0.75,4.68,4.12,5.24,2.25,8.24,0,8.61,5.81,11.42,6.37,7.87,17.23,6.93,74907,74907,,75714,,,,,,,,104847.191,94500,110016.5761,39583,74012.04819,34107,40833,44271,31250,30508,52623,16711,43208,28750,41667,41067,63750,80208,46042,,44583,42115,,,40893,27333,36591,36797,72727,80625,74907,80227,,534,427,107,79.96,20.04,534,409,125,76.59,23.41,534,55,479,10.3,89.7,534,50,484,9.36,90.64,534,165,369,30.9,69.1,534,0,534,0,100,534,17,517,3.18,96.82,534,125,409,23.41,76.59,534,45,489,8.43,91.57,35160,22155,33863,,24359,,,220511,40002,,890,351,316,35,436,0,4,69,12,18,39.44,35.51,3.93,48.99,0,0.45,7.75,1.35,2.02,890,872,30,58,45,155,134,277,173,18,97.98,3.37,6.52,5.06,17.42,15.06,31.12,19.44,2.02,53
36081052500,14000US36081052500,"Census Tract 525, Queens County, New York","Census Tract 525, Queens County, New York",ny,140,0,ACSSF,6875,,,,,36,81,,,,52500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116,2116,27116.67,0.07803318,730,478,340,138,32,106,252,114,138,65.48,46.58,18.9,4.38,14.52,34.52,15.62,18.9,730,219,210,134,76,8,68,9,0,9,511,268,206,62,24,38,243,114,129,30,28.77,18.36,10.41,1.1,9.32,1.23,0,1.23,70,36.71,28.22,8.49,3.29,5.21,33.29,15.62,17.67,1730,633,837,43,100,117,36.59,48.38,2.49,5.78,6.76,730,33,0,0,0,33,23,10,697,4.52,0,0,0,4.52,3.15,1.37,95.48,2116,0,2116,0,100,730,52,73,19,47,17,13,20,23,21,32,52,128,101,70,35,27,7.12,10,2.6,6.44,2.33,1.78,2.74,3.15,2.88,4.38,7.12,17.53,13.84,9.59,4.79,3.7,74000,74000,70250,,,125694,,,,56591,70250,100597.8082,84397,125876.1506,30769,50890.07937,30797,40793,50707,19948,25656,40625,14539,35765,25893,23984,35875,41250,60917,42727,36250,31184,45089,55625,71719,26554,25357,22578,17083,36016,41711,74000,84871,49417,730,579,151,79.32,20.68,730,558,172,76.44,23.56,730,81,649,11.1,88.9,730,113,617,15.48,84.52,730,129,601,17.67,82.33,730,23,707,3.15,96.85,730,6,724,0.82,99.18,730,111,619,15.21,84.79,730,47,683,6.44,93.56,36967,41955,37820,,32988,,12659,,15079,46074,1095,496,461,35,506,0,20,43,0,30,45.3,42.1,3.2,46.21,0,1.83,3.93,0,2.74,1095,1065,15,121,184,184,179,311,71,30,97.26,1.37,11.05,16.8,16.8,16.35,28.4,6.48,2.74,43
36081052600,14000US36081052600,"Census Tract 526, Queens County, New York","Census Tract 526, Queens County, New York",ny,140,0,ACSSF,6876,,,,,36,81,,,,52600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043,2043,28981.76,0.070492605,534,411,208,203,27,176,123,86,37,76.97,38.95,38.01,5.06,32.96,23.03,16.1,6.93,534,268,257,132,125,20,105,11,11,0,266,154,76,78,7,71,112,75,37,50.19,48.13,24.72,23.41,3.75,19.66,2.06,2.06,0,49.81,28.84,14.23,14.61,1.31,13.3,20.97,14.04,6.93,1488,626,525,130,70,137,42.07,35.28,8.74,4.7,9.21,534,21,10,0,10,11,0,11,513,3.93,1.87,0,1.87,2.06,0,2.06,96.07,2043,0,2043,0,100,534,47,27,0,37,31,13,49,6,13,10,79,48,31,33,85,25,8.8,5.06,0,6.93,5.81,2.43,9.18,1.12,2.43,1.87,14.79,8.99,5.81,6.18,15.92,4.68,64615,64615,,66818,,,,,,61250,,81426.40449,72639,91325.06083,31058,40029.26829,30989,25074,43250,13869,40154,45625,19219,41962,21696,32440,42222,61691,85125,42159,18125,31488,70385,68750,,41930,22788,41211,41042,60809,84667,64615,83583,26473,534,455,79,85.21,14.79,534,455,79,85.21,14.79,534,9,525,1.69,98.31,534,29,505,5.43,94.57,534,157,377,29.4,70.6,534,5,529,0.94,99.06,534,9,525,1.69,98.31,534,84,450,15.73,84.27,534,70,464,13.11,86.89,23461,7142,24702,,,,35336,14701,21308,7142,907,406,360,46,443,0,0,25,22,11,44.76,39.69,5.07,48.84,0,0,2.76,2.43,1.21,907,896,31,63,57,156,148,316,125,11,98.79,3.42,6.95,6.28,17.2,16.32,34.84,13.78,1.21,53
